identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
2684f362-a573-b656-8c5a-416fc7608087,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,10.323,9.261365,9.604683,Usage,us-east-1,,,prod
6eadef44-0742-3c76-a3aa-83c63f769f57,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,20.9608,9.394392,9.326887,Usage,us-east-1,,,prod
2718717d-1a85-6d3f-2827-4acea923523d,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,18.1723,8.579873,8.268707,Usage,us-east-1,,,prod
e3ff2762-4a23-67d3-6869-d9e26f4b3def,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,4.7002,9.859869,9.754414,Usage,us-east-1,,,prod
dc052b21-68b8-fa88-59e4-bc2c2a98d024,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,6.185,11.11706,10.745346,Usage,us-east-1,,,prod
e19aa2e8-67d5-5420-eb59-e7c1d20de4c7,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,7.9572,9.116252,9.530386,Usage,us-east-1,,,prod
fd7cf6d8-262f-f79c-c16b-c435f4aeca83,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,15.7498,9.50962,9.801052,Usage,us-east-1,,,prod
f52fe5eb-995b-2c4f-6c0f-798a5c5cadc1,2026-02-26T00:00:00Z/2026-02-27T00:00:00Z,2026-02-26T00:00:00Z,2026-02-27T00:00:00Z,AmazonEC2,Other,RunInstances,7.8174,726.511348,750.493344,Usage,us-east-1,,,prod
973617fb-801f-abca-2e9b-4808409c3f23,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,14.8876,10.128711,9.85479,Usage,us-east-1,,,prod
a7e0e636-d94f-c069-1588-147e1d86f6f4,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,13.6678,10.776734,11.014804,Usage,us-east-1,,,prod
58ed96b8-46fd-bae9-d090-e3a5f5d5a0f5,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,10.7283,10.199967,10.305163,Usage,us-east-1,,,prod
aad147bc-7d15-3a3b-1f3f-6113253fbe80,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,4.2786,9.868447,10.302786,Usage,us-east-1,,,prod
2f97d60e-b604-2c3b-dfcc-469b1505853d,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,16.3225,10.032035,9.646817,Usage,us-east-1,,,prod
62f1738d-4c42-1269-b337-a20bcc575a19,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,15.9071,9.366168,9.426677,Usage,us-east-1,,,prod
3b2ab81f-84a7-4c64-e268-48036b03835b,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,20.7458,9.513078,9.280581,Usage,us-east-1,,,prod
e5b9f901-14b1-af9e-6645-53ac8bece882,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,17.5012,9.714468,10.0707,Usage,us-east-1,,,prod
1a3878e2-7fe0-1526-fddd-b9dc9f4db8bb,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,17.8605,9.264695,8.893658,Usage,us-east-1,,,prod
fde82e96-fcc0-6799-a968-20942ca5c08c,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,12.4439,10.3025,10.805544,Usage,us-east-1,,,prod
348e167f-7dc9-86a7-0fa9-22a9a06a247c,2026-02-27T00:00:00Z/2026-02-28T00:00:00Z,2026-02-27T00:00:00Z,2026-02-28T00:00:00Z,AmazonEC2,Other,RunInstances,11.5011,866.12795,885.193584,Usage,us-east-1,,,prod
5326d3d9-a7d7-50dd-1951-c733e005df8b,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,7.6457,9.320994,9.324049,Usage,us-east-1,,,prod
9f67a01a-a5c9-5d4c-95cc-e0472883465b,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,20.7788,10.259443,9.800353,Usage,us-east-1,,,prod
93f62971-9c94-51a3-bda1-899f6eb42303,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,18.5748,11.371704,11.652481,Usage,us-east-1,,,prod
f4567533-a9ab-132c-3319-5f96a36c0d12,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,10.6748,10.603679,11.010317,Usage,us-east-1,,,prod
81dd60be-5a81-68c8-8152-11d506425261,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,12.7822,10.344936,10.022326,Usage,us-east-1,,,prod
fe6b7405-a91e-1412-f038-a5665cbc121e,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,4.3533,11.405874,11.710307,Usage,us-east-1,,,prod
f5e063d2-66eb-c081-83a2-db41537b88fb,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,18.7806,8.572565,8.17335,Usage,us-east-1,,,prod
7a503956-5721-c2ab-2dc2-8e9d0015adc1,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,7.7235,9.193387,9.154399,Usage,us-east-1,,,prod
6f33319e-37e3-91a9-a591-1ab07cdc3a8c,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,8.2759,11.006223,11.194215,Usage,us-east-1,,,prod
5ea00588-54c7-c765-4562-f0853304d064,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,8.2759,9.770031,9.540874,Usage,us-east-1,,,prod
0c5ad4fb-dd2b-4038-8b1e-2621496bc2e6,2026-02-28T00:00:00Z/2026-03-01T00:00:00Z,2026-02-28T00:00:00Z,2026-03-01T00:00:00Z,AmazonEC2,Other,RunInstances,22.4827,755.694243,756.096597,Usage,us-east-1,,,prod
48ee2278-f6d3-e650-c3d1-161df30c5655,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,23.7214,8.673794,8.456598,Usage,us-east-1,,,prod
7b0a511b-259a-3d22-7ad4-d4176c64ff91,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,14.4104,8.696693,8.38552,Usage,us-east-1,,,prod
240d5b5a-168f-a393-aac1-6b61445c78a9,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,14.1591,8.820429,9.06726,Usage,us-east-1,,,prod
fa00dd1b-e0d6-9afb-6605-bfa06bf15dae,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,13.703,11.426196,11.529043,Usage,us-east-1,,,prod
93a47c98-591e-2018-5e31-f6b591b54e1c,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,21.5136,10.627319,10.106725,Usage,us-east-1,,,prod
3280068b-5b89-5add-6b84-bfee17999033,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,4.552,9.07853,8.940626,Usage,us-east-1,,,prod
db9fa798-ab1b-cf3b-d24c-d600d6360298,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,18.4551,8.753919,8.484739,Usage,us-east-1,,,prod
227e4fc4-b86d-f25c-9a7a-77bc3df259cc,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,12.1524,9.737814,9.350529,Usage,us-east-1,,,prod
8adea136-17ca-bd40-acc9-dfee8bf3812b,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,4.6021,8.795834,9.09487,Usage,us-east-1,,,prod
1b6c90ad-1bf8-dfa5-53fd-84252b48467e,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,11.9859,9.407464,9.768561,Usage,us-east-1,,,prod
9bc89786-0791-9a73-e0bc-5f9ad4ca40ef,2026-03-01T00:00:00Z/2026-03-02T00:00:00Z,2026-03-01T00:00:00Z,2026-03-02T00:00:00Z,AmazonEC2,Other,RunInstances,10.2843,811.675792,843.36056,Usage,us-east-1,,,prod
010c6881-051c-df72-5933-a1f1b59f78de,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,4.2816,10.457399,10.238317,Usage,us-east-1,,,prod
75e30fb2-eacf-7b17-a5bb-493475b61770,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,19.2785,11.39448,11.073121,Usage,us-east-1,,,prod
db4b108c-25bb-f61a-f3b6-57dd4a8f4b14,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,6.7713,9.489948,9.241092,Usage,us-east-1,,,prod
2dbdfa9e-e2c0-434e-40c6-44036159514c,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,5.4589,8.649469,8.510703,Usage,us-east-1,,,prod
afc9d444-65e1-0a83-0fab-c52e55c71a1f,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,20.7642,10.186841,10.592375,Usage,us-east-1,,,prod
74d3e8de-b0b4-cc60-90bf-4b8c726cb45f,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,1.542,11.199787,10.792929,Usage,us-east-1,,,prod
68d7802a-a771-21ec-5bcc-b10dadd2325b,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,7.6727,10.202688,9.91042,Usage,us-east-1,,,prod
925f3929-c0fb-5f44-2989-4f586e8fda9f,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,9.5642,10.759761,10.668485,Usage,us-east-1,,,prod
28e89268-6e0f-a115-f70f-b1555ca4b6d9,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,12.7877,9.45541,9.438024,Usage,us-east-1,,,prod
72f40696-9cae-aed7-5889-20c57d1d3a7c,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,22.0902,8.789138,8.650636,Usage,us-east-1,,,prod
21e38871-feff-c133-f285-58b0bde3d71a,2026-03-02T00:00:00Z/2026-03-03T00:00:00Z,2026-03-02T00:00:00Z,2026-03-03T00:00:00Z,AmazonEC2,Other,RunInstances,7.9764,687.161068,709.152766,Usage,us-east-1,,,prod
9e3f7e15-d91c-bd3f-0b98-83f072657f3c,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,22.3074,9.078421,8.775122,Usage,us-east-1,,,prod
281ddbd9-d51e-fde8-6b4b-c429c9fe30b2,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,13.5783,10.371665,10.501007,Usage,us-east-1,,,prod
6c8bca89-3303-64aa-6321-5c2818537195,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,9.039,9.515263,9.572028,Usage,us-east-1,,,prod
c75052fb-4428-9fbf-8096-016bf2cbbcf8,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,5.1033,10.580875,10.33041,Usage,us-east-1,,,prod
a0192e65-363f-8791-f7c0-b339ed53cd45,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,4.9134,9.89945,9.555605,Usage,us-east-1,,,prod
24f13367-1c5d-b100-fb73-64404eb8eb9b,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,12.7303,9.424435,9.439819,Usage,us-east-1,,,prod
1612f2be-a19e-3917-9583-b2378819d70c,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,23.7326,10.802552,11.202544,Usage,us-east-1,,,prod
d31b8503-0878-add7-8ec9-b6c3f2c5036b,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,15.9797,9.780006,9.883887,Usage,us-east-1,,,prod
010ade7a-a35e-aaa2-40e1-e5a096c515a2,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,22.3093,10.522017,10.437821,Usage,us-east-1,,,prod
4f596375-fb67-4b18-82f0-37e7c5d451be,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,17.4055,8.771146,8.71886,Usage,us-east-1,,,prod
4b1f83cb-bc6e-9d07-b1ec-02af410ff4db,2026-03-03T00:00:00Z/2026-03-04T00:00:00Z,2026-03-03T00:00:00Z,2026-03-04T00:00:00Z,AmazonEC2,Other,RunInstances,8.0273,681.101118,681.787964,Usage,us-east-1,,,prod
08422525-bfa0-2784-66a5-acd7a9310650,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,9.7477,10.849836,10.447288,Usage,us-east-1,,,prod
7190c96b-e4da-511c-e618-5ad8e654a5ee,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,8.9887,11.159392,10.954924,Usage,us-east-1,,,prod
80c2682f-ed0a-4879-bca1-51598b8e87b0,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,16.3485,10.899448,11.32712,Usage,us-east-1,,,prod
f4dcb2e1-02ea-781b-9260-f952850621cd,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,16.528,9.550069,9.89083,Usage,us-east-1,,,prod
09409333-1d8f-d81d-a452-56f0060f6bef,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,10.2409,8.79368,8.821166,Usage,us-east-1,,,prod
71e0f1d0-1cfe-eae3-14cc-22f06a3df110,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,19.5601,10.282679,10.570899,Usage,us-east-1,,,prod
481cb6c7-589f-1be5-2262-d4f761f5c926,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,17.8089,9.08155,9.123266,Usage,us-east-1,,,prod
f5ca471f-85b7-2999-a4ea-0b2989b3c062,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,16.9775,8.612064,8.92253,Usage,us-east-1,,,prod
501af78f-0b7b-32bc-52ac-ea46b4fd35c8,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,5.2258,8.760694,8.912723,Usage,us-east-1,,,prod
a6bff592-1da7-b408-a657-f95c0dfe7ca9,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,21.5776,9.181633,8.786046,Usage,us-east-1,,,prod
0e80128b-f0a5-e078-09d4-55ee8c0e099a,2026-03-04T00:00:00Z/2026-03-05T00:00:00Z,2026-03-04T00:00:00Z,2026-03-05T00:00:00Z,AmazonEC2,Other,RunInstances,3.4267,864.927092,852.927258,Usage,us-east-1,,,prod
9c043846-7101-5ad8-cb4a-9c7f99dafad6,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,20.8182,11.17658,11.338733,Usage,us-east-1,,,prod
23e81a1c-21ae-fb5a-5726-6118c1f4166e,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,16.8194,9.269673,9.565389,Usage,us-east-1,,,prod
b527f61c-faba-90c4-914d-8c5a565c9fa9,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,23.4671,9.116664,8.76338,Usage,us-east-1,,,prod
b384e6f5-ab70-74fd-956c-51cd0a183d61,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,1.043,8.663762,8.717874,Usage,us-east-1,,,prod
b3576c5a-6789-8009-2614-92c2ec4d4346,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,5.7462,10.007211,10.194313,Usage,us-east-1,,,prod
a8722367-2fba-5ec7-b47a-089f8346adae,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,1.4141,9.690198,9.419814,Usage,us-east-1,,,prod
13ab451a-83e0-9664-9ca3-c642b708c165,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,9.0919,9.643017,9.921521,Usage,us-east-1,,,prod
b37b66b5-4d9f-9c48-b6a0-be14a0e0e0fc,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,21.645,9.644215,10.086945,Usage,us-east-1,,,prod
006e4abd-0095-08c0-761a-44e76a8451ee,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,21.2887,10.242296,10.474328,Usage,us-east-1,,,prod
f3ef7957-f6c3-9266-572c-3b51126dc97c,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,22.0214,9.015947,9.328476,Usage,us-east-1,,,prod
e3a93fcd-2e55-5bfb-c02e-951f88e11ce5,2026-03-05T00:00:00Z/2026-03-06T00:00:00Z,2026-03-05T00:00:00Z,2026-03-06T00:00:00Z,AmazonEC2,Other,RunInstances,18.2192,871.281945,881.119227,Usage,us-east-1,,,prod
2963a35a-4534-6c20-00fa-860c7eac9f3d,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,12.2326,11.239639,10.692838,Usage,us-east-1,,,prod
75991868-981a-e0e7-1007-ed5bff788c2e,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,17.0483,9.651798,9.6068,Usage,us-east-1,,,prod
4d439398-3482-91f2-daea-5ae601397e49,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,1.7574,10.817866,10.751487,Usage,us-east-1,,,prod
030be8e3-d2a7-a88a-9b2c-2308394ee9b0,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,11.3646,8.821775,8.628627,Usage,us-east-1,,,prod
327d6ec7-f87b-e7b5-48ea-e661a0fda99c,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,8.0083,9.211684,9.286932,Usage,us-east-1,,,prod
54624a4e-6956-e280-679b-b46b75834e2a,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,22.8747,9.742798,9.381043,Usage,us-east-1,,,prod
b6002bae-215a-ae98-3d2b-1e4c4e7379aa,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,23.127,10.738591,11.235604,Usage,us-east-1,,,prod
ec321bb3-6128-8140-2ebf-0d2081f77dbd,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,10.5445,9.186278,8.800277,Usage,us-east-1,,,prod
46739f1d-9faf-089a-acd2-706c8b2a2e36,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,21.6116,9.237145,9.316865,Usage,us-east-1,,,prod
7442d85f-feee-1a07-cd6b-253f5cb8f252,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,11.7046,8.52924,8.811708,Usage,us-east-1,,,prod
25e0bcaa-abab-ad6f-a9e6-7671d487ca6e,2026-03-06T00:00:00Z/2026-03-07T00:00:00Z,2026-03-06T00:00:00Z,2026-03-07T00:00:00Z,AmazonEC2,Other,RunInstances,22.5604,859.117395,848.180962,Usage,us-east-1,,,prod
752e8013-2bec-899b-d5e2-fbbb113f0124,2026-03-07T00:00:00Z/2026-03-08T00:00:00Z,2026-03-07T00:00:00Z,2026-03-08T00:00:00Z,AmazonEC2,Other,RunInstances,1.4241,9.272428,9.123587,Usage,us-east-1,,,prod
6f96d483-9da6-56be-a547-bca3eda38643,2026-03-07T00:00:00Z/2026-03-08T00:00:00Z,2026-03-07T00:00:00Z,2026-03-08T00:00:00Z,AmazonEC2,Other,RunInstances,22.1386,9.973671,9.61693,Usage,us-east-1,,,prod
77f5d396-f263-8aa5-98c0-8c281c87f155,2026-03-07T00:00:00Z/2026-03-08T00:00:00Z,2026-03-07T00:00:00Z,2026-03-08T00:00:00Z,AmazonEC2,Other,RunInstances,23.6785,10.088483,10.535736,Usage,us-east-1,,,prod
c5b4b1cd-56b6-5456-342b-6269c32faf22,2026-03-07T00:00:00Z/2026-03-08T00:00:00Z,2026-03-07T00:00:00Z,2026-03-08T00:00:00Z,AmazonEC2,Other,RunInstances,11.65,9.749616,10.021078,Usage,us-east-1,,,prod
a9c9b52c-9051-7b51-d6c2-68604c9c5399,2026-03-07T00:00:00Z/2026-03-08T00:00:00Z,2026-03-07T00:00:00Z,2026-03-08T00:00:00Z,AmazonEC2,Other,RunInstances,10.2575,9.201451,9.620724,Usage,us-east-1,,,prod
4a7b3308-2f10-953b-871d-8e386d7c877b,2026-03-07T00:00:00Z/2026-03-08T00:00:00Z,2026-03-07T00:00:00Z,2026-03-08T00:00:00Z,AmazonEC2,Other,RunInstances,5.2377,9.464465,9.609503,Usage,us-east-1,,,prod
2e523882-6cbe-731d-0da1-55572b0842ea,2026-03-07T00:00:00Z/2026-03-08T00:00:00Z,2026-03-07T00:00:00Z,2026-03-08T00:00:00Z,AmazonEC2,Other,RunInstances,16.2821,9.31805,8.90704,Usage,us-east-1,,,prod
