identity/LineItemId,identity/TimeInterval,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/UsageAmount,lineItem/UnblendedCost,lineItem/BlendedCost,lineItem/LineItemType,product/region,resourceTags/user:Service,resourceTags/user:Team,resourceTags/user:Env
54f4e21a-d85b-1f1c-1742-ea5956c22a43,2026-03-14T00:00:00Z/2026-03-15T00:00:00Z,2026-03-14T00:00:00Z,2026-03-15T00:00:00Z,AmazonEC2,Other,RunInstances,15.3615,2.128482,2.04655,Usage,us-east-1,,,prod
3571b066-2319-2b47-dd20-a22e8cd821fe,2026-03-14T00:00:00Z/2026-03-15T00:00:00Z,2026-03-14T00:00:00Z,2026-03-15T00:00:00Z,AmazonEC2,Other,RunInstances,12.2259,39.198821,37.826969,Usage,us-east-1,,,prod
bec4d2fd-98ec-58db-3398-e7526e03bbc9,2026-03-15T00:00:00Z/2026-03-16T00:00:00Z,2026-03-15T00:00:00Z,2026-03-16T00:00:00Z,AmazonEC2,Other,RunInstances,9.0966,1.967341,1.918085,Usage,us-east-1,,,prod
052ac625-cbd2-02e3-2527-1164399e11cd,2026-03-15T00:00:00Z/2026-03-16T00:00:00Z,2026-03-15T00:00:00Z,2026-03-16T00:00:00Z,AmazonEC2,Other,RunInstances,3.7562,2.438035,2.407565,Usage,us-east-1,,,prod
e9462d82-3afa-7120-6fb2-ea1749735143,2026-03-15T00:00:00Z/2026-03-16T00:00:00Z,2026-03-15T00:00:00Z,2026-03-16T00:00:00Z,AmazonEC2,Other,RunInstances,19.1889,2.284963,2.17446,Usage,us-east-1,,,prod
e9a3fb72-8cff-6d4a-6ed0-9fd63b276b7b,2026-03-15T00:00:00Z/2026-03-16T00:00:00Z,2026-03-15T00:00:00Z,2026-03-16T00:00:00Z,AmazonEC2,Other,RunInstances,9.4191,37.088075,36.68289,Usage,us-east-1,,,prod
8beadfe6-0a9e-731a-ee26-db8b76f3f705,2026-03-16T00:00:00Z/2026-03-17T00:00:00Z,2026-03-16T00:00:00Z,2026-03-17T00:00:00Z,AmazonEC2,Other,RunInstances,19.8985,2.374755,2.270484,Usage,us-east-1,,,prod
d8f61b68-10cb-2cc6-d983-71a0d7031320,2026-03-16T00:00:00Z/2026-03-17T00:00:00Z,2026-03-16T00:00:00Z,2026-03-17T00:00:00Z,AmazonEC2,Other,RunInstances,10.7057,1.969774,1.953389,Usage,us-east-1,,,prod
2339d6b1-a2f3-79b4-94ef-4e1208ce5d13,2026-03-16T00:00:00Z/2026-03-17T00:00:00Z,2026-03-16T00:00:00Z,2026-03-17T00:00:00Z,AmazonEC2,Other,RunInstances,11.1706,2.334066,2.429583,Usage,us-east-1,,,prod
e7894cd1-3801-6b34-51cc-cf5dc083d955,2026-03-16T00:00:00Z/2026-03-17T00:00:00Z,2026-03-16T00:00:00Z,2026-03-17T00:00:00Z,AmazonEC2,Other,RunInstances,18.4224,47.454276,46.320355,Usage,us-east-1,,,prod
f91fa2a9-f466-7503-b0e1-7f37ec5623a7,2026-03-17T00:00:00Z/2026-03-18T00:00:00Z,2026-03-17T00:00:00Z,2026-03-18T00:00:00Z,AmazonEC2,Other,RunInstances,21.6645,2.209206,2.300657,Usage,us-east-1,,,prod
01047c33-d384-cfa2-d5f9-99dde7e237c3,2026-03-17T00:00:00Z/2026-03-18T00:00:00Z,2026-03-17T00:00:00Z,2026-03-18T00:00:00Z,AmazonEC2,Other,RunInstances,22.0615,1.934556,1.964601,Usage,us-east-1,,,prod
1e116a3a-b6ee-c37e-caf6-91a4dd0af2d5,2026-03-17T00:00:00Z/2026-03-18T00:00:00Z,2026-03-17T00:00:00Z,2026-03-18T00:00:00Z,AmazonEC2,Other,RunInstances,1.5852,2.19851,2.127421,Usage,us-east-1,,,prod
4e412252-5b4f-63bb-adaa-96b6ddb7aa13,2026-03-17T00:00:00Z/2026-03-18T00:00:00Z,2026-03-17T00:00:00Z,2026-03-18T00:00:00Z,AmazonEC2,Other,RunInstances,21.9075,42.76807,40.638955,Usage,us-east-1,,,prod
df76ec35-5ec8-4e28-9954-967ac0664e06,2026-03-18T00:00:00Z/2026-03-19T00:00:00Z,2026-03-18T00:00:00Z,2026-03-19T00:00:00Z,AmazonEC2,Other,RunInstances,17.6728,2.495522,2.428329,Usage,us-east-1,,,prod
520eb8d6-d81a-e5f3-dc36-9ee484ac33e4,2026-03-18T00:00:00Z/2026-03-19T00:00:00Z,2026-03-18T00:00:00Z,2026-03-19T00:00:00Z,AmazonEC2,Other,RunInstances,20.5954,2.047863,2.109017,Usage,us-east-1,,,prod
a2005e0e-4b74-0251-4c26-29d28fc4fd04,2026-03-18T00:00:00Z/2026-03-19T00:00:00Z,2026-03-18T00:00:00Z,2026-03-19T00:00:00Z,AmazonEC2,Other,RunInstances,10.4088,2.440288,2.543524,Usage,us-east-1,,,prod
0a73818c-2e1e-4a7c-75fe-c9cdbc554670,2026-03-18T00:00:00Z/2026-03-19T00:00:00Z,2026-03-18T00:00:00Z,2026-03-19T00:00:00Z,AmazonEC2,Other,RunInstances,11.451,40.832284,39.372928,Usage,us-east-1,,,prod
